"pubkey","830","831","832","833","834","835","836","837","838","839","840","841","842","843","844","845","846","847","848","849","850","851","852","853","854","855","average_rewards","dz_fee"
"9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP",222.758024663,222.543357332,261.814999787,231.881590324,166.440631618,188.484528015,213.301004593,182.924308687,149.111575682,194.560564425,204.262259302,148.681823872,153.694144729,187.832636687,137.073196437,120.850384587,144.8278607,238.21786763,143.698585057,243.600320444,169.760808124,130.196590911,99.6618294670001,118.341670875,122.240408343,82.131321389,172.265088218462,8.61325441092308
"EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4",216.740851494,211.528614048,244.209955977,219.575528451,149.341317661,179.934356637,193.821009526,156.698537669,151.449306121,194.864380115,214.216260036,150.361860966,151.740600773,191.324327819,153.30943127,134.239539172,154.471371731,205.573767961,166.343076501,260.401580699,170.078933069,145.5976847,101.43364254,125.112528874,124.553669737,91.660255517,171.483938040923,8.57419690204615
"CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A",216.301296456,224.23259169,259.53776473,245.029820757,156.105046992,193.232664133,200.263863243,163.553261134,154.630846677,175.228836688,203.563640427,149.26517082,151.499070296,201.015186866,142.526915078,129.600514462,158.787372413,212.249830984,129.247854987,203.802690116,137.806767264,119.117362583,80.731927738,74.886953051,69.0204340069999,53.747440732,161.730197089385,8.08650985446923
"9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ",161.5818222,159.965466102,182.865872076,182.490344117,119.012675917,142.960734351,159.144351445,132.018918128,112.978460055,153.116396224,187.59875835,106.396078131,140.896175289,135.793193198,116.752711615,101.032448783,130.319831418,146.218730309,119.756564076,196.054622572,128.094369962,115.042300738,75.3861603199999,89.8059301990001,94.944454792,70.613560459,133.109266570231,6.65546332851154
"EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f",178.774833605,168.178832503,229.428174041,197.516317934,125.644698308,149.438528573,153.932044102,144.840392375,121.935807207,149.272343898,170.819881458,105.391404541,119.838447367,145.493347493,111.291001982,89.462228883,114.283121521,153.025267915,107.910674826,159.783319563,106.206713438,89.5630804509999,65.2854897600001,90.4094424969999,79.8232572839999,57.3923684740001,130.190039230731,6.50950196153654
"JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.974784109,135.311545622,167.592638872,118.328149378,146.866750991,134.427194374,109.89628862,127.913907423714,6.39569537118571
"FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi",166.002100038,162.208348871,210.816426178,186.496492374,108.10375579,141.090249516,142.58021596,122.356708905,103.807193342,123.626975132,189.544251338,108.831382117,106.583093641,137.794720144,110.672879808,90.357083277,105.286519897,139.856123822,91.562126007,152.959434843,101.229794759,80.32169524,62.375153405,78.935650743,72.3001242720001,60.1004483199999,121.376882605346,6.06884413026731
"BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH",164.520035203,161.291925018,190.207284773,180.958129512,120.739293187,127.387692527,155.384329717,112.724202709,120.325885524,132.63627001,147.271722794,94.719223635,102.774249484,128.431745187,99.719346378,82.347169044,105.893668686,133.018575838,100.216154904,175.864827175,114.687808067,90.057147474,68.9873189450001,81.224062475,69.652395649,54.282357911,119.820108531769,5.99100542658846
"CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4",122.26967892,152.499305322,168.145745661,165.832678421,111.145599144,136.308635428,138.080263849,91.928664404,89.8492783870001,103.911234315,139.647188311,110.012957727,108.565725558,138.782139823,117.349710424,84.8915661929999,111.794571385,140.295655601,114.548233058,165.389031913,116.390497616,100.959558861,73.178505167,93.116161937,84.0924643719999,64.221257892,117.0463965265,5.852319826325
"Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5",142.381160005,155.327780882,199.05944909,177.110600838,108.48484411,121.719856641,130.786207321,123.698829275,108.199613861,137.776221701,140.361367608,97.0875644369999,100.874070046,127.639193033,91.606317317,78.155785502,96.406998446,141.69807615,79.479310511,153.830173078,90.985154284,76.1641023359999,55.225741336,75.615483755,71.199926743,50.9193923620001,112.761277718,5.6380638859
"VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj",122.57595749,130.36049256,149.338359186,133.975066365,99.062422587,116.062132746,140.582314108,108.74258926,93.309594759,126.136445171,126.605007445,98.3530845860001,91.2423384360001,116.005662933,84.237469038,84.444164893,99.7918786479999,122.653764402,85.051441134,168.337173047,101.856998074,84.203993724,53.741592278,70.200911634,71.62984764,57.85139704,105.244311507077,5.26221557535385
"5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC",127.060275323,128.928816042,149.545736005,138.099515793,91.3364042920001,101.868540933,121.967710812,98.521717056,94.782751151,118.453723305,123.510829424,82.6961234110001,87.469689607,103.556633443,79.3653154699999,66.816959007,87.543325862,119.463771721,84.273497505,149.360399743,100.292298352,87.292861461,55.73717982,63.344904733,70.007116147,47.941076873,99.2014297419616,4.96007148709808
"BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd",99.836417093,102.353060835,112.701150124,139.399206536,85.014662633,96.336232526,107.12631007,84.554505793,86.748558714,105.435057886,110.922955092,81.5954642559999,73.216181244,100.700902487,87.4697149469999,65.41117023,96.500647325,139.456591205,99.304633981,170.239194035,114.35037367,90.2034698699999,67.455553562,80.273588442,74.034075951,54.652320382,97.1266153418846,4.85633076709423
"FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a",108.046054131,128.25043036,123.002244623,121.861825532,82.697357877,100.537363213,100.091134961,102.308902595,82.806696069,102.664882013,104.929342076,72.79708953,72.152199528,104.003044322,90.0180596469999,74.405590192,95.21838399,114.942316026,82.331483041,134.482402319,102.796147487,85.7821220580001,62.25230107,77.849880492,75.8594453059999,62.26597575,94.7827951618462,4.73913975809231
"BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB",124.123514737,123.339328484,131.092418694,132.031513463,88.530808536,105.761326861,104.852644492,100.162973534,88.863601133,100.45066243,115.22146248,75.880908858,83.476286425,93.6696236019999,90.756021438,65.7992816699999,80.859654676,100.918852764,85.049430399,134.267371529,95.3945621159999,82.50959562,63.276754593,77.04812006,64.318013087,55.190147501,94.7248030454615,4.73624015227308
"Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD",115.382933568,109.283434253,130.794093225,142.608180963,80.416566149,100.453065667,103.187560638,84.809528714,83.138611911,96.675309625,106.616664538,70.299942886,79.941161077,87.35485287,74.3926586310001,60.890321505,74.923909781,100.075691961,82.333996066,122.864110466,86.057154275,79.694082,47.060178621,62.297702091,64.004769153,42.962104157,88.0199455688846,4.40099727844423
"GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9",114.639380073,114.720231029,133.247959365,128.044986211,80.8134860129999,101.868662466,98.1996077669998,86.4735667059999,75.868419301,99.392784539,101.659659396,79.229271432,73.546500471,93.897871772,72.901350413,74.019353061,80.011111856,96.152050144,69.123376346,106.679946003,91.56704258,78.304342331,51.77263224,58.37566793,67.925261508,49.246674866,87.6031229161154,4.38015614580577
"5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux",107.091048231,111.25072319,133.585647991,124.728883455,81.965600356,87.7926153040001,100.525480099,84.817400483,80.025093885,99.155919382,103.406184061,70.456817507,81.498472165,92.890883459,74.5080921960001,61.045517582,76.982460341,97.7283874310001,74.712386152,130.906436486,84.16129766,70.696301643,54.650237731,62.046896188,67.464117507,46.600714946,86.9497544396539,4.34748772198269
"9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i",95.393844668,118.113263552,146.84331543,115.147016076,77.775411566,106.323097063,95.020427156,76.6918972090001,64.379233243,89.871770083,88.541698959,63.734449984,80.086803038,92.805742809,66.142519436,49.924128491,76.126046088,80.180115228,74.9737298149999,106.515392755,84.782582023,61.201221092,49.120389685,59.10358473,55.776917839,46.1959210279999,81.5680968863846,4.07840484431923
"6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK",81.1996538630001,96.2179280090001,119.514864175,104.187846162,94.8601970640001,87.838290032,90.880405155,80.621466307,71.962463995,86.99776722,96.5430737790001,67.342458124,77.675057213,85.7739647090001,68.013332601,59.08137476,70.641994548,86.0495283980001,70.214954755,100.093295835,85.130532756,65.74506232,46.519967936,55.330266928,58.140725386,40.467117529,78.7324457522692,3.93662228761346
"krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1",78.086079124,98.6239208779999,109.876294914,108.718157738,77.3132434059999,89.542013824,101.432800479,61.221354482,54.434968274,67.782974717,95.728314268,66.4771941750001,72.438749899,91.612394085,66.947857506,60.585866535,70.195553339,89.764640944,72.8689370049999,118.568137015,78.3596798919999,60.156520956,40.304051034,56.609007884,52.189234007,39.213450117,76.1173614037308,3.80586807018654
"DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP",94.96321111,109.061319924,119.195327423,118.654528042,67.456512439,84.257137306,86.1243236140001,77.540060323,70.690501704,85.739265982,101.166317958,61.103569772,64.859439994,74.053200412,61.767895006,57.093560629,70.12536539,92.281310666,64.457824618,98.536318976,64.34219485,59.5838548780001,39.730101104,49.202964566,51.822791178,36.673621412,75.4031738183077,3.77015869091538
"DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp",87.4740440400001,87.705415599,110.322903519,97.808097337,64.821529838,75.780240667,95.530224322,69.07236223,74.1503468810001,77.453850206,93.358866763,60.719705185,62.989957092,74.226860651,61.678172405,53.373216098,64.5537449549999,79.401621396,59.75123092,105.348859604,72.208792061,58.640555448,44.511447074,56.574845812,47.184986933,41.643563935,72.1648246527308,3.60824123263654
"FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS",85.2185840729999,87.488545625,108.689358145,93.264859984,67.007564506,73.901141691,83.1180682490001,74.656377372,65.065009321,82.9867592229999,90.202636833,59.495449203,62.000509186,77.749516521,61.477237257,52.220954235,63.932536198,89.6238185450001,55.982080825,97.057103713,69.247254822,62.097529756,40.163998152,54.578339431,46.790331221,36.182001407,70.7768294420769,3.53884147210385
"DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4",89.2984471589999,91.003814616,108.967236741,98.368075763,64.618478431,75.209851836,78.22622395,72.9569919889999,66.380774862,80.302588415,83.248236458,67.3726522,56.249222383,71.904267559,54.568258464,52.417230743,63.735497378,79.559739664,63.276604414,107.222114894,73.913630423,54.064148974,40.194989565,49.443192238,44.585416823,34.269255964,70.0521900733077,3.50260950366538
"76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ",97.968374229,92.3911388520001,109.99680182,106.194444605,68.025378325,66.6598959820001,80.266458823,68.952559192,63.748482638,78.974449341,83.444504198,56.9859127489999,60.5410493980001,66.340881404,58.527622765,50.127303873,54.142168146,79.546512311,60.371969184,103.395465524,66.235476267,55.547706019,37.039313799,45.673338707,46.963359198,49.3698595750001,69.5165548816923,3.47582774408462
"2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx",92.9626620410001,95.061469718,106.538708997,95.151495203,62.023222738,72.85450724,90.41845529,68.67663161,63.720423339,82.3377469630001,78.740898982,55.265102328,62.972807421,71.323659314,57.309360264,46.835055525,56.822861078,72.077458738,62.358422457,106.043901072,65.229613214,59.650353935,44.806357852,43.847888876,51.1365458330001,36.046619731,69.2389319138077,3.46194659569039
"GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc",86.7696448730001,86.744852019,101.94658059,89.769718518,62.970318838,76.8767650580001,85.3197454750001,67.794863993,61.028865099,83.330566048,83.904855172,58.129203616,58.669361551,70.984360121,89.186420946,48.946830816,62.5142168499999,79.864381236,55.43445462,92.6976734120001,69.265815735,55.045404669,40.485659533,49.51789374,46.291397344,33.823027126,69.1274183460769,3.45637091730385
"GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46",89.425247466,87.78230407,95.698443083,94.7031309279999,67.645957945,73.331522165,79.843158704,68.862643369,73.23164035,79.374364105,82.708729055,57.705698302,55.810394476,78.816178552,60.351883648,52.519742075,58.21007807,74.819981936,60.628734437,98.1853992249999,68.023895239,53.5015668139999,37.967976942,50.188069676,45.9591720519999,33.775838268,68.4258365750769,3.42129182875385
"3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd",82.432137745,91.1679095269999,103.795706402,99.044578075,60.100533718,74.936450159,76.764257054,66.457033877,64.948474287,81.4462137890001,72.117687444,59.536711972,59.124746418,80.765803609,63.358456457,48.220607568,67.629500483,75.984838096,63.02498116,95.243286287,66.144833517,54.921853161,36.032296921,47.949165832,46.001216981,38.484209358,68.2935957652692,3.41467978826346
"5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z",79.1670292,84.190876548,100.707029879,88.792756771,63.9096267420001,69.049727807,79.244527128,72.75773234,62.934624973,82.985519516,83.017700392,57.051778012,65.27543028,74.119286714,65.375966269,51.578455754,59.800505324,81.320035394,62.805827782,97.397880746,65.911081349,59.260802432,42.462694168,48.504640149,42.052869261,35.785491184,68.2869190813077,3.41434595406539
"Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex",92.569936706,85.5173535229999,100.65883601,88.7938778269999,62.951014132,71.853193853,78.385175041,67.5117316489999,61.901450392,80.571535469,89.017835198,58.1863228360001,60.403534759,68.715106069,60.730489977,48.85297361,57.388330116,82.3888582699999,61.3495574169999,105.158848155,63.919025342,57.88651175,38.670647619,43.928498369,43.671678296,36.44373246,67.9779251863461,3.39889625931731
"BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq",84.525237266,86.6929897170001,96.0098323190001,99.814226453,59.737418178,79.793868614,76.62401906,66.2541426640001,60.8372086720001,72.872406011,82.151613702,59.617933658,63.094101021,70.329279959,54.639254034,49.526760392,58.863108584,74.784205569,59.387390257,97.489061675,67.287188272,72.8491964050001,37.085854096,46.743891782,47.5752894710001,36.719316168,67.7424920768846,3.38712460384423
"HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac",82.454811629,70.917693891,94.927960148,89.9311805259999,59.46794028,76.605064794,77.224483508,68.684936857,62.640560891,75.1735957,86.678819483,63.48788182,64.8166705720001,76.617132168,59.789485713,50.214384174,56.311806108,70.716775116,56.378109252,92.475353754,69.1256613,57.348244416,39.33858616,48.820012727,53.966122045,37.371337564,66.9801773306154,3.34900886653077
"22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU",86.3467016369999,79.557782371,114.100898088,92.6308302969999,56.441572258,66.615662139,69.7339968,62.89793088,60.100319695,75.853896778,74.114389164,55.325692618,52.639412074,69.794084631,51.793965448,47.014475599,51.711367508,67.994931344,46.793103169,94.483768159,64.826003094,71.869292552,39.358724938,41.884738291,38.731729585,31.694071227,64.0118977055385,3.20059488527692
"GPt2TFT3bNXSEXqsjdreW9eryC1opPUw3iah9VeW1xYn",NA,58.920088705,68.425624949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.672856827,3.18364284135
"FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k",68.1842466150001,80.448066879,94.5368275719999,87.070734627,60.34383971,74.343913607,79.602832211,68.360057902,59.566484853,72.208516251,78.462769355,53.207312944,63.606275181,67.392255472,54.23414281,47.09692326,54.751136638,75.392295869,56.837404408,80.408660728,66.2688656389999,51.673660723,35.353982775,42.579582396,41.704250694,38.098783942,63.5282239638846,3.17641119819423
"DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8",85.751924671,80.578650437,97.17756414,86.28522411,59.105155357,74.920736248,81.256877399,67.141675559,50.930651876,69.892392259,83.242402648,53.285568392,58.346451541,60.863856045,51.697346127,41.721360497,53.623124377,69.1467046630001,53.333468677,95.5400355460001,58.2993590969999,48.754505089,36.635193947,44.791045256,40.354731428,28.728260541,62.7463179202692,3.13731589601346
"DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf",79.386163373,79.413285338,96.714612607,87.9478447330001,56.28514377,68.7773215579999,72.05530546,68.592085205,58.403044538,73.137155271,72.440578464,52.1307719889999,57.697434073,64.645946211,53.5204525,45.4693410330001,52.067289415,68.071073049,56.517614559,103.137911734,59.423645448,55.730392996,34.925936629,40.704047581,40.368332108,31.358309599,62.6508092015769,3.13254046007885
"9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7",76.4115628130001,88.6163606279999,99.917928218,91.5584623270001,63.474426151,71.383089113,92.331787161,63.274195852,55.23472038,74.930928286,84.544265701,54.7313462,54.164192089,60.716323901,54.214926194,41.19067241,47.709092331,68.879775436,46.97587348,70.001747106,49.400359665,38.610677818,27.771302577,34.33009887,37.396429402,28.144400958,60.6121132718077,3.03060566359039
"HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML",85.355338035,83.741959512,89.915337011,85.803388356,51.745151929,64.742066595,76.966046982,59.4864343,52.803300151,75.1647906339999,71.187798602,49.877128586,54.215983008,61.066574811,52.787416688,43.400818253,49.900362533,68.6775585899999,55.245255337,79.032010606,61.1376013630001,43.987846912,35.409980664,47.540584652,43.569891552,31.009716071,60.5296285281923,3.02648142640962
"CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9",73.746055153,74.449723298,94.070880632,84.912681323,52.795602317,63.908201291,72.178487005,67.154958395,58.223594911,65.62681722,69.076732108,54.422417713,67.213755928,65.673620125,50.477535408,37.775673868,41.458333491,58.024824955,47.995372827,87.743450845,53.0623383659999,48.422575726,41.156284483,43.067588342,41.231687411,28.887718212,59.3368042828077,2.96684021414038
"5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG",102.365796449,93.455140632,89.166774923,98.032352362,55.733944471,71.2648018099999,93.633168327,64.160253334,56.306721196,71.368134232,71.958973644,53.21091082,53.165889615,63.805855351,50.29467045,40.207291857,42.618112569,63.566779588,36.435139731,55.35289179,35.625720908,34.754799033,23.099276404,26.973184374,26.731021959,19.918958191,57.4310216930769,2.87155108465385
"AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD",67.2518293589999,70.553475948,84.6013280989999,75.532474935,49.702513592,62.0293393529999,65.677037099,57.980939684,51.510211355,61.95383728,67.195030298,45.460360417,54.614139981,66.335306527,49.850512739,42.245633624,50.921155428,67.289550366,49.264619595,79.119584443,55.914110947,50.441540535,36.92737909,41.371372362,41.476370566,30.686607572,56.7656254305385,2.83828127152692
"6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea",66.701169325,84.1169055989999,86.1780585730001,77.335655475,55.888912758,64.254328828,69.344491349,57.440913703,54.512279198,61.794770108,71.830627722,42.582214909,47.980350925,61.324372692,54.720322014,40.140927918,45.830112856,63.933429297,45.823101848,72.446031324,50.907570197,45.767977889,28.360014461,32.728589891,34.549045769,27.32360573,55.5313761676154,2.77656880838077
"2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb",67.8418804,75.8427072229999,85.100559532,80.33529848,55.0877295429999,66.921133987,62.342630382,60.155392568,50.179534761,67.803724314,69.042921407,46.627377141,53.213907276,60.119394358,49.974458298,39.607498993,51.746985375,65.042545852,45.46978175,79.619927624,48.573032203,41.33531022,29.978423274,31.556019985,32.383802964,26.495086245,55.4768101598077,2.77384050799038
"CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd",71.043815498,71.750822264,54.720906133,145.149997845,29.986901248,61.507325592,59.956974995,53.277905181,53.281967563,67.54914092,66.069650282,47.138054266,46.567355282,61.875468187,45.981415039,37.157812165,45.568778603,59.993645516,50.558463474,81.40724501,47.765684104,41.577357874,33.192972883,34.826786881,39.713357351,25.133338938,55.105890119,2.75529450595
"Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs",70.699547687,59.191551692,85.239941156,70.0848213009999,50.175109526,56.459372362,69.606389543,55.750260448,54.025781913,63.258584252,62.350642383,46.449335949,51.773160885,57.748714258,49.389421133,39.355045705,45.326855666,58.070020481,47.290757275,73.7831626789999,47.969767135,45.364528532,27.548254535,36.072116243,38.442583163,26.098609955,53.3663206098846,2.66831603049423
"DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz",60.353493168,70.424792864,63.449414914,62.943006861,41.495289726,53.016349092,52.816900997,57.705460089,50.060256608,67.692105658,68.258785241,44.123267895,53.372249918,58.424668233,44.140449204,34.183785899,48.517036425,70.150733692,51.831341096,90.843333957,57.5865839,42.960115491,35.390671592,38.361647692,34.565366395,28.511190001,53.1222421772308,2.65611210886154
"SDEVqCDyc3YzjrDn375SMWKpZo1m7tbZ12fsenF48x1",63.279311592,52.588946997,68.869040527,60.46487752,47.428421597,50.841005942,51.647073764,47.755834696,39.420748221,58.286211131,53.524160927,34.075712017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3484454109167,2.61742227054583
"HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p",71.4688475040001,64.026557892,79.020243384,88.1913086320001,45.92706395,62.092924275,53.610611884,43.964811985,43.456126991,59.795013055,62.513847471,43.930625031,44.057483139,57.154383669,47.059445368,36.365048855,42.805104711,60.208051153,46.718824697,75.389423096,54.758431152,45.265462476,29.909965763,37.108687168,34.543040993,26.601263978,52.1516383950769,2.60758191975385
"C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA",73.699052261,63.538778987,82.0282732940001,67.835842635,44.98646657,53.708104443,73.3532896160001,58.119030186,47.391301176,63.814879559,64.720818927,41.735568407,46.818073187,52.739884741,44.213533248,34.42960388,44.779368845,56.911848605,46.625997003,82.428854015,42.767127933,38.801637374,28.404354382,34.703123172,32.739979206,24.579673922,51.7644025220769,2.58822012610385
"3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt",61.23520183,60.774897415,76.808910307,68.502760657,45.780007568,51.8942575,58.814052205,46.631985293,45.352623201,62.103453917,60.260913319,43.392890307,40.779193879,54.637084103,42.73890182,34.939095732,43.531874189,56.373132788,41.864940332,64.782439081,46.993500257,47.919182081,30.660249177,37.303586506,31.856521446,25.399775517,49.2819780933461,2.46409890466731
"EQeqPLb2K12vJKVuSoemdwKstxUYub5fzzHSQew4ggMg",NA,NA,NA,61.84384303,33.45982751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.65183527,2.3825917635
"7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE",54.220404118,56.59258407,62.349224754,64.399706262,40.6624287769999,51.44945083,53.368293415,47.233957127,45.664396125,57.482358827,56.093978721,40.595863441,40.448451888,52.046939105,44.556088892,33.96519837,41.131520752,60.266651074,43.210149447,68.264088272,51.141938503,39.39094083,27.46719736,32.736800464,31.527715906,22.650171577,46.8814038041154,2.34407019020577
