"pubkey","votekey","stake","commission","mev_commission","inflation","mev_rewards","block_rewards","dz_fee"
"AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq","AiDoLYTz5CVN3ZLzqDWRtaGUaHGzDnWMeC6KCNYJPqFX",807359.309397452,0,0,175.937515011,12.933771234,22.565098259,1.12825491295
"BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH","J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",799577.796045383,2,2,221.747957726,4.656510984,17.004827519,0.85024137595
"7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf","7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",773552.999413751,5,100,102.82417438,7.114876437,18.518468132,0.9259234066
"oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs","oPaLTmyvoUhW26QCMwLA5JNUeBYy72PDpFoXQF8SeX4",768082.362585041,0,0,30.123724584,16.42807332,20.834654723,1.04173273615
"7CR3Jq4ny2tsr3DX3DvyjoU8TYs776MGkU6nLMWjAqCT","EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",766462.637292022,100,100,272.457029936,4.564432008,19.2389874,0.961949369999999
"Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT","8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",752825.625737279,2,2,170.613647543,5.805936915,23.077650014,1.1538825007
"DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA","oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",736543.455876639,0,0,39.816045068,8.609462956,19.764668162,0.9882334081
"UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF","A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",712208.64395276,8,8,106.240534409,6.75317587,18.747888159,0.93739440795
"GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc","GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",708809.955157223,0,0,6.147495114,8.921459532,23.20100044,1.160050022
"sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM","StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",690909.403527048,7,100,138.911639777,4.88929114,19.913757746,0.9956878873
"HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN","8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",672294.492937327,100,100,239.329863955,6.820686364,13.755666445,0.68778332225
"juigBT2qetpYpf1iwgjaiWTjryKkY3uUTVAnRFKkqY6","juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",658651.013821077,5,5,159.641674503,6.69558817,15.026904008,0.7513452004
"Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA","CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",651557.255272688,0,0,83.848830723,23.328721126,22.92124062,1.146062031
"Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch","Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",645002.573361966,0,0,58.524933553,15.487327364,17.214155601,0.86070778005
"HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L","HMV14UAuULSwqmZhsKHzaVkYAd94iWpEeURgbUegfQLc",644054.400284759,0,0,84.777969811,6.414032694,15.616453122,0.7808226561
"SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41","SLaYv7tCwetrFGbPCRnqpHswG5qqKino78EYpbGF7xY",637475.496954626,0,0,25.829203691,7.603166651,15.065043828,0.7532521914
"aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ","DqbRPQXbN8GDKWZkKiHnRjiSKPqE3rQaNgTPxdLGPDMK",626505.386823767,0,0,110.607795597,11.350076863,16.035882236,0.8017941118
"RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM","RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",625125.259521304,6,8,121.977356699,4.5262039,15.866698136,0.7933349068
"CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX","CooLbbZy5Xmdt7DiHPQ3ss2uRXawnTXXVgpMS8E8jDzr",620251.640451778,0,0,180.791715869,17.02325631,15.676014044,0.7838007022
"pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2","BU5CXmHhXwZfSYwFjCjqAqdbu7MTUsiKLUj45RSXiPsE",619311.307084016,4,0,11.679532302,14.042746527,16.733055298,0.8366527649
"bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z","bkpkQKgJMQXqwZL5dRX9LMwnsz9zkZZqCtqWfnBcwDx",599118.985046657,0,0,100.986394967,8.869889714,15.944110189,0.79720550945
"RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz","RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",572061.732356649,5,8,41.340739071,17.909086815,21.173521875,1.05867609375
"shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj","shft7Fry1js37Hm9wq4dfwcZSp2DyKszeWMvEpjYCQ1",566983.702299101,0,10,53.753080333,9.447643121,12.670512072,0.6335256036
"BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb","BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",556438.14731178,8,8,127.884548723,15.24965578,16.091453533,0.80457267665
"4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC","5s3vajJvaAbabQvxFdiMfg14y23b2jvK6K2Mw4PYcYK",549104.610872168,0,0,56.339963552,4.973672043,12.646476634,0.6323238317
"3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE","FRTcwF2LHHLV2VxKB9nzNpqyBXjpKvkEs5aRuMXrrk8X",547621.408884911,5,10,65.864814966,12.719699611,12.171530949,0.60857654745
"AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318","ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",547370.646025968,100,2,195.680524972,4.326805506,13.446465845,0.67232329225
"fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF","7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",542687.727903722,5,10,85.754445717,6.354744083,14.108527723,0.70542638615
"ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi","HCvnhbT3Sn5RsueDisWzzn5FkW8tAqoQK1dr7cvAVzin",535394.091553101,7,7,84.055552832,12.975664105,14.206067669,0.71030338345
"FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89","H43AYFsvhNuALQieHpLXefp1ECgEBT6oVnS4EcTsC25C",529067.71717224,1,100,189.210842548,12.353330493,14.85165542,0.742582771
"mineL1YNwcRnxN93B2sX6q22R11WfRqxnY4NBV8KfFY","6q1VNp8Vy2Go12vb8CwbjUqqj2SXr2JYftJRWs71sW23",528909.47299687,5,10,9.567343688,6.14224508,12.885876942,0.6442938471
"82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy","DLKjd8DJc9NajCaHPeQL6BnhPi3a4BZm7zCdVF3MzDRZ",528686.032458426,1,100,1.889509132,10.415077269,12.29784503,0.6148922515
"BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J","8r4Fu6M8brgnL456RJfwxk8kN4iw1LgczfuXeuG1g4px",528184.666841213,1,100,188.797642278,11.588235663,11.719666346,0.5859833173
"CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm","DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",516220.212280569,0,0,89.314758208,8.475641418,9.569587574,0.4784793787
"A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2","J1to2NAwajc8hD6E6kujdQiPn1Bbt2mGKKZLY9kSQKdB",515666.918884277,4,8,46.376104283,14.770199566,11.999574883,0.59997874415
"SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY","punK4RDD3pFbcum79ACHatYPLLE1hr5UNnQVUGNfeyP",515222.30312965,5,10,104.640665895,3.542291522,12.201405577,0.61007027885
"MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1","6H9J5xtcqGwh2hd2GpBHfvrnDicWk8GtvpnypH7piktA",512315.342188206,2,0,3.662147739,8.522249949,8.087541377,0.40437706885
"9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2","FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",510966.447548987,5,10,24.953269736,13.075397876,12.59888389,0.6299441945
"G1bLKfyNm7zsmmYEL9dyxBvMtxpFcwy2s84bHDj2ZFUY","xBLpiTwufjcuFCjbk4aCmFy7HUY5D9xy8L1EX2rBwmC",510121.961545396,7,8,182.783350836,7.238241237,12.411108755,0.62055543775
"Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau","voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",509847.698601279,0,0,34.760557597,0,14.336516503,0.71682582515
"5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs","C89gGyN6Q4N47bg5kZWGYVc3P1x3rYaHbpG3EjSLeEx3",508241.080720235,3,3,125.341341689,5.082204142,13.415522065,0.67077610325
"3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW","23XqhxnRHt5gQWHowvyRHDX4Ky6BZyFdYxjTzxx2QEFr",503001.603495067,5,10,8.988939819,12.725209098,13.860145509,0.69300727545
"Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh","Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",495854.60899343,5,8,65.880265875,5.734659158,10.879596821,0.54397984105
"7tqeaFKsg2K9xKnQWe61w71AtCZVMQvG4hbFAiFAngYw","4CjWMmjGtRAZH6unY8EAzDYHWKUoPKqkZoFNrgxSGnyc",488299.361466803,100,100,174.583165325,4.049340475,10.371420869,0.51857104345
"AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA","8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",482954.975466603,6,0,15.577375703,0,10.325403231,0.51627016155
"5d9Mdc2Zk8as8GL1AxQeXxv5htBBvC5bjfmsXC7UUWwG","47hzyKgoz9Fu1HP4mR48tvAFj7akCFZKGzZqWo32sNqG",457185.000258245,5,10,8.168754547,5.353412176,13.259156652,0.6629578326
"Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty","Ste11vRHQJyQjcTKrDbTWAYsTXkX6PCnoEw3mSH3u2k",452738.392595245,0,0,62.238843286,12.444816305,12.004923475,0.60024617375
"HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi","FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",426104.866639355,10,20,60.274898088,12.200352564,9.011110404,0.4505555202
"mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f","mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",421405.851168119,5,10,119.793411295,8.943111515,13.562490449,0.67812452245
"Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86","5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",411193.914033026,0,0,57.465273191,4.013066341,10.951091678,0.5475545839
"EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB","Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",400007.980517993,100,100,143.146660209,8.787867155,9.093217445,0.45466087225
"1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3","1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",399993.896864724,0,10,18.075793,2.506868236,8.847803327,0.44239016635
"6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV","DierScgiTrz5AM7mddeJLHYNvafym3XhjjdM51AnKevU",398902.574704196,5,5,67.683088094,5.21881435,12.108237461,0.60541187305
"HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh","HLXktVmNFeELB5uL5nrpP4WL7jyi3TMyekxASVjDhZ1t",397089.896962041,0,0,89.332028698,0.908365117,8.385928486,0.4192964243
"6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4","2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",395716.816146336,10,10,15.207667841,5.079214473,10.010609158,0.5005304579
"3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS","BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",392573.721009071,0,0,40.014924305,13.017239626,11.103684149,0.55518420745
"SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos","SFund7s2YPS7iCu7W2TobbuQEpVEAv9ZU7zHKiN1Gow",389639.76834561,5,10,19.935256355,5.330432554,6.799550184,0.3399775092
"D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz","3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",388597.491592616,5,10,73.758123253,9.414212112,10.558799017,0.52793995085
"H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T","BH2PMb9vuHxkVFMMHbH8iudCoBfUoX5tVaHfnEkKJ2gQ",386338.191769349,0,10,89.565878276,2.542321405,10.289528654,0.5144764327
"ANC1u9sY36q3mi2MyVhtz71un8yLgTsFBUuyLcSPzKsk","ANCVpxEySGWWLqqkVKw2xWYDE9UP4fmZWMCBr5t96jch",386199.510462136,5,0,19.687311453,1.572875671,3.972242464,0.1986121232
"anza1rXDVhy1NfVNtsbT3kSBh2jgB1BGZUKuUibSAJd","anza1Vgz2kcN9Qo6ECvf43v8RxBzQ7UpvxFoxJtLmGz",385009.065034613,0,0,71.293326876,4.171252887,10.603201416,0.5301600708
"5ivRNcK1yThcK3koZR1oikAfuNm6rj1LceMskayoVSzc","GiJj4MFyM4sCQ1aYQRQA9tqwtZFoaBdSxgNitWjHc2o9",381148.97823055,10,10,13.635379183,13.159993971,11.894574541,0.59472872705
"h3ZXAE168mNxsszYYrUfkMVSCWx6DU2Uvrx97Kb1Nch","Ec37CQZjwRgGnuMmUi3BnEBXS5Xa3siakAPxPkHtahSf",373388.056357699,5,10,86.314067209,2.484389545,10.45661608,0.522830804
"2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC","NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",371703.352884539,5,5,23.994796836,7.180682384,8.545512393,0.42727561965
"9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa","2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ",367493.302100234,0,10,27.239267374,7.226960514,8.39550248,0.419775124
"DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL","DZViGjfD4um4GQaNEE1h8tmWtMpgCW6qcvPBuHCyLwRX",356337.708438694,0,0,125.507905566,10.293037179,10.228419062,0.5114209531
"DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT","DZVSbEJQfAFftodtveLseuzc1Beqm239usKJhx9TiBRL",351743.411300365,0,0,125.931949527,6.777402663,9.914894449,0.49574472245
"gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd","gridZ5cMHjWGktAQt6o36NtF7XSv19nJBrW83zmo7BM",349860.100151046,5,10,58.38485038,2.26669428,8.623991806,0.4311995903
"grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa","mnvkHm47ZmRKoSWuQZAfXLRiDPiKCq8PWkMWrp1Wwqe",347019.078700922,0,0,66.961867609,10.847244913,12.702560127,0.63512800635
"8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w","GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",345305.618408877,1,8,25.737002011,7.665551102,8.086576479,0.40432882395
"DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW","DZVyygR326SerwzVivgqb8REnegEyU4teMkGQaBV6Bpw",343456.87210698,0,0,123.160856398,11.59978646,11.320937426,0.5660468713
"32ke3uf1qL3xLqbwzU76T2sbG2XaJrGuSCNdUnien3zm","AX6v1G9GH7FNcoX6ogNyoD2fZiLaNps7heL9RrGUYGC8",341249.53964588,7,0,5.766791061,0,0,0
"EgxVyTgh2Msg781wt9EsqYx4fW8wSvfFAHGLaJQjghiL","3Ty8DYNBkK237zPvACti83EJYGxDcMcoDMCou5r3eV5Q",338595.340024926,5,10,175.386798452,2.745667208,9.991137657,0.49955688285
"8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU","2ZP7DPXW6gwMRSY9PSXQ75fZLrk4gKWKnT85pK5sVPa5",338460.987857471,0,0,79.280980951,7.235955262,7.844035062,0.3922017531
"BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as","BoNKvwirX136zCjcnayEM4W82vn13RKkjm1Sy3UPBdim",337170.128395949,0,8,44.397045884,8.693510994,8.536926116,0.4268463058
"Tri1F8B6YtjkBztGCwBNSLEZib1EAqMUEUM7dTT7ZG3","tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",335597.379700251,5,10,37.519340669,8.428537623,10.988291168,0.5494145584
"7EzbSahSfSjeRexHcNDLDpzHBAGBLjLKtjbmuoQnEtjE","2HQ5YHuw8cR1erRYZmemDmQVpfEMCjAvwU7V4fgdemJB",332565.943244094,0,10,52.590994993,1.879297414,8.16234587,0.4081172935
"6PvHaibtZhuba14dzbhGFJRASYX3Ka2oviRzSbXV2wYC","HM5H6FAYWEMcm9PCXFbbiUFfFVLTN9UGy9AqmMQjdMRA",331439.135230713,0,0,18.113508699,0,4.894614117,0.24473070585
"3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5","D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj",329124.298357791,0,0,7.842470218,5.45534101,8.231050333,0.41155251665
"zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX","5BAi9YGCipHq4ZcXuen5vagRQqRTVTRszXNqBZC6uBPZ",325306.948675814,5,10,55.961971406,8.50813755,8.79017086,0.439508543
"mds4GEuiSgQRqveGyktWpETBFCb4AS2wDnhqwLHcT6Z","GLCrZmxWYcrGMA5uRa8mmNnQurGBL2p9zrKk9DKugSZX",322552.475900101,10,10,11.526453955,3.379630327,8.134905752,0.4067452876
"4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy","9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",319060.481051132,0,0,41.082907674,3.484920434,6.727394509,0.33636972545
"FyrwfMaomErzqrFUXMjCJ7mA4u81DsiDdrzC3MJD6d4j","1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",318516.894937314,0,8,1.668275252,6.452119008,6.871282963,0.34356414815
"6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8","BbM5kJgrwEj3tYFfBPnjcARB54wDUHkXmLUTkazUmt2x",317479.220089197,0,100,43.591536227,5.322868985,5.940954693,0.29704773465
"3fpcsJ2WPdrmpjVVA5Lmv4m9Qx5xqND1xJhFprDSjWJ4","A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",313909.754098902,100,2,112.223636358,2.87445583,8.963353476,0.4481676738
"simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb","Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",313406.241012785,5,10,46.497230668,5.035600313,4.723802912,0.2361901456
"soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N","soLStAckuvkHtNzHF1cwmeSRG1FzVxKxwsdWZ1yrHrz",312549.32152112,5,10,12.862913629,8.486160104,7.787514826,0.3893757413
"3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7","34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",309757.732517081,0,8,8.71033586,3.929851324,6.663074286,0.3331537143
"PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN","VotESBSkLKU8vebS6wTR2rzWWJsLc6YThYS6tebPxXq",309202.943473179,5,10,17.691503816,7.567234505,8.211153446,0.4105576723
"phz1CRbEsCtFCh2Ro5tjyu588VU1WPMwW9BJS9yFNn2","phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8",308323.327786761,5,10,10.376666619,2.501605181,8.845440376,0.4422720188
"radM7PKUpZwJ9bYPAJ7V8FXHeUmH1zim6iaXUKkftP9","radYEig9KGrMTMWbWRFV7LStotQbnLgPaEFHVDsudQz",301790.372896647,5,10,93.807491596,2.172257942,9.815317369,0.49076586845
"2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD","3Gzmaw7NVNeaTzYBySzSwsU8ctTNy2DBRkxi46fumw3X",301221.054739336,5,8,5.36618496,1.617667538,9.11999948799999,0.4559999744
"5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK","76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1",298680.259051208,0,10,43.959548821,4.140937574,7.115086147,0.35575430735
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",292223.661911006,0,10,62.104225147,3.009323957,5.437146352,0.2718573176
"43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2","EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81",291340.983612737,0,0,39.591113349,3.914497391,6.972162467,0.34860812335
"7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We","J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",290182.031515616,4,4,38.259326341,6.684096097,7.50254444,0.375127222
"BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg","ErvMUdtMC7AX55zKdYSyy4DnWNCrTsWn5GwprSG7ocnx",286418.171086414,5,10,69.613266373,2.485477255,8.458060679,0.42290303395
"91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt","Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",285675.539140625,5,10,18.87449182,3.360469666,5.473937365,0.27369686825
"8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN","FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",285489.362326913,0,0,52.628794475,8.102425834,6.446230153,0.32231150765
"qZMH9GWnnBkx7aM1h98iKSv2Lz5N78nwNSocAxDQrbP","6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",284743.46464407,0,0,18.460554923,2.839304971,8.123806005,0.40619030025
"23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er","4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",282748.573998408,5,5,49.365969006,6.127902123,9.575830394,0.4787915197
"PAWsME7oYbjt5TRNc11mBa33JhKnQr9AYherdr9YAZ6","3ZUQekqiZoybB57y49eqtvSaoonqDwuNbeqEGwN88JkQ",281534.233814891,0,0,82.205881016,4.721843267,6.700554881,0.33502774405
"BiGcsiuFCLuiTzXoQgfLdge9sfpwr55YzdT8Kp7bCXmS","G8hvpQDLe7hGgYtWYt4TJJEbGbgLFCBJYiMi9pMD9Kk2",279605.03186137,0,0,22.688426058,7.265054726,8.702239271,0.43511196355
"4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x","EJHf5N9is5spAF5Kz384tTvTV3CwTka6qzUoZrYm53SV",279053.750917733,0,0,41.110254942,1.253445587,3.191797239,0.15958986195
"7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW","H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk",278647.648992803,3,7,20.842792187,2.742463383,7.348282442,0.3674141221
"vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY","gaToR246dheK1DGAMEqxMdBJZwU4qFyt7DzhSwAHFWF",276098.210472959,4,4,11.80055449,2.69429988,5.429543543,0.27147717715
"Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL","LAKEuKJQYVFpf4vyjX7iuf9ajHo3k9FiyewYKf6VxPV",275766.06431708,5,10,14.084738443,1.842678507,6.415833022,0.3207916511
"2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2","9wQQnnnkk5b5GkQWTW9L4kEA3CjFv6CqsQd5gt6tRsHK",275300.859165354,5,0,58.593410183,1.525384122,5.327005378,0.2663502689
"NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr","NeodymeDFipD7eA1ShrLJAZTBdHWcFsDB9YkoHshZNk",273777.090645757,5,10,43.819334613,2.443713426,6.214109998,0.3107054999
"forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q","76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",272167.348546088,5,8,57.69467128,1.667095624,7.111200993,0.35556004965
"5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7","QWmexgr4teHa2ZF85tyf2hvEwBvJ6ioAEr1h8DRjoie",270066.826892412,5,10,11.276190815,2.45061045,6.120381203,0.30601906015
"HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq","2wUhcnViyzstvWmk7NAboKtjbFbqJPo4BvFBV37dacLc",269853.605267379,0,0,54.878605754,0.499415985,3.377490993,0.16887454965
"EReBoRDj5Lv9y1FGPXxFCt1KAgZeKqa8zJNZvkoA4Uoa","9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",269345.514347241,0,10,15.142611013,3.351604376,6.319978799,0.31599893995
"ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm","DG6fVEB2Qy1jntvHVPui3R12CMqcwNNnjYPYdsbQ9ACP",268200.750490543,0,0,53.038036195,2.785105117,3.944569353,0.19722846765
"BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6","7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",267833.689407434,5,10,41.260753471,7.728115933,3.008466864,0.1504233432
