pubkey,votekey,dz_fee_lamports
5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW,sT34kbaqmHWbPwjhyeG1GnjoX82KpXawFsnzUkzJpYX,39612365
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,ExYX8UKQTCf2VPtV9jbfqikeTV6tPfhzauJ896o91wtj,109124491
5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,4udPrmxccbP1NwDJ6vChFKs5qcqyjmQff6gsKXD1mdaj,161378275
5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,64162483
61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk,5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,300175087
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,HjiwKP8UAYigpUJyKeBEWfKWvaRgKw9fZQRcSLzdhP2w,102072198
6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV,DierScgiTrz5AM7mddeJLHYNvafym3XhjjdM51AnKevU,570526977
6MiEjXqYksCtKnJpvAp3CAoEZnnWZyoSxu41HCzAYNdc,GAoCBDE9ABRYmhWUREDp4po4L8JgCPeQsPS77p1mx3WR,488919587
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,6cvBCfFXugkTqgSFVPvzhoWaLbhHWvZfSsZadWP5rryR,179543495
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc,103732278
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs,3359674830
6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,5eJQDSbgTZSEmH3zSWDEdAKgjavUUn9BkouCFNLz1x93,95621336
6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo,44818245
6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,DTwEEF6VSrmTBYkDcj3BKAc52qhvP8CEQUEAMMT1cG3,347031096
6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,91413b9eEvG6UofpSgwdUgH9Lz4QBF1G3J325Bw7JwGR,203639077
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN,57929917
6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW,7sBYPueerpq3kKjmuimJkGr7jmiM8ZZ74pXPMEcBSxo5,381765810
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,5CBkJdDPMWCmss3Y48B36w78Bgxur4mDib6tQ9yMKe1B,157397168
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE,134619576
6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,973608881
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,264719651
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,2ve7kgjvaDZhMPq2nXhvGLno8sPJ8BAEdCvza384PyC8,17233598
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,176895482
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,6SF5cmEXFFEmnFd5BwM4J6NkZhh3WfPkgmqdoAGjLLPX,359368253
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,DPhzpiNGU9C6576uLsNSHmdi2AxwxpjMsRdh2iVC4TPh,266514032
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,B8Jud6Mqv1FSKpjBM2hPBqoPhGMAciX2UqR9WcepDF7F,261007306
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,HMk1qny4fvMnajErxjXG5kT89JKV4cx1PKa9zhQBF9ib,232244156
7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,XzMLju7T6BSSngmsPogeuryd6uswiimkPU87gB2chho,725053597
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,203748026
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk,401383497
7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A,so1arJJbp9sis5XpovLyjTZPk8bDjfs37Meghi5wXbu,198824591
7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc,JEJzKYzyYJJjtn6Yb1P7r6YV75TdSNmmJT49sgDoHvmk,3340147995
7tqeaFKsg2K9xKnQWe61w71AtCZVMQvG4hbFAiFAngYw,4CjWMmjGtRAZH6unY8EAzDYHWKUoPKqkZoFNrgxSGnyc,498598749
7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G,FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU,4960084
84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,FpTQXdt7NjYsJWXaE9UgG2yPUshoFiW3nzXbXKz1CjKh,1977015637
8AkVj5aAtJ27tYXeq89cnSf68V43NarFHMx2iSDjZv7c,CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,269977665
8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o,238332670
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,2DNGsVZ9rg6RvT8bY4SGmGvyiVJ4xt9RL3NDd6uhfN46,192852688
8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa,8cuBK2vJeqfukvSJQ2vaGDEBSnBoVD16L74SuHdnKjs8,14806437
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,DPsW8v7gkGUbPPRnraS5e163bDepd9tD537X9S231T2j,183652183
8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5,EGg6LTZDgV9CgpPZnpTTzmebSSyaH91cQ2eoiDxiJPvm,801591577
8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,7qTwituXJJ5dtUwBZXjMNgtAyXJbx3X8V4B9gXFRjK9d,433329626
8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix,7zKQnt19j7aZ1YjzBk6UUUdr5dGb65A36kW1TYAbB6b7,38408342
8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h,51774007
8aySXUFrqJz5kath6aVijrkBH8ZtxMWJGhYXwYBpKmHK,A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,190179759
8cqck84coxk8TGXYBD95QosKCEA6fKwXLevcEv3oGmu8,D3wscqsBCJGFzzoB7dB7wQfJzSEFVzu8Rxugfnfk7rdm,514038937
8dz6mnkZC5eavdkyvFAEGSvXdV8vDYtWmtYtj9GcESUG,HvuXZAhAqSekCFueQ92DqxhuFvdBRrWeyA6uea6ZaS8q,127530432
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,74y2qkCaJ5L17hTsz3E8jftNxTBCTvdz4P2L6qTHDW59,153861045
8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,343390279
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,5daP6pZoPSak6UEKuRg2HHjvTPpqqwB113oNamGNKuuZ,205266713
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,2ZP7DPXW6gwMRSY9PSXQ75fZLrk4gKWKnT85pK5sVPa5,604565626
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,307160291
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc,171113735
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,57GUg9QH2LFMV11oaduuoqVJ5qHDEp7EGJ2xgkGiqAum,288782830
9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq,246902046
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,5cYwwC8dmQ2tvtjDueHrU2B6NvmTHmoimsNGeGXVbkP8,62864703
9USijQaAfSzw6gWbHNq68VVigmj3HvffDJYhbK4tfquB,773eL4qyoHUi6s3pWWEWTnaYXELNs4nY5deMevpSF5YE,639427992
9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf,3Z1N2Fkfha4ThNiRwN8RnU6U8dkFJ92DH2TFyLWJf8cj,194170218
9WzPWqKSqbE5PT9hMsmCDFjzpurAXEYCE9qrpVWp28KR,AGJmwvFJmJqHsSCu4EPsZ4W5N2hpwWC3FNQJc8ZFJBsy,524334815
9aCLnHrqaAkebz1eDZMDer9EFJxrJcRZG6CnnNbwK3dV,bonkYyhB6oWHP6si4oTSXKnEQZTrrCyGZLMgt2VqgHP,181736982
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,GakAanHMN4dYY8rMKL1e6uUKjNJj2nN2sENFaxzdMEBm,610611431
9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf,404861581
9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa,217021175
9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7,GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC,410991353
A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2,53RJBy7aBGA7Aag6AryxEmBbsHDgwfBWagLrPbGHnfvR,229195700
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,ABREUtpzkkMiPHrBebpsYDU3mubtSohjDKZbyRoTJLae,55177335
ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,DMPhNJFSvi34NmfcqR4B5rdKgDYY3kZbXpdXJBL4cJ1q,43277842
ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,HCvnhbT3Sn5RsueDisWzzn5FkW8tAqoQK1dr7cvAVzin,756414170
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,26RGqX3mezgYDxJnGh94gnMM4L2k9grH1eWcTSCHnaxR,1046014372
ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM,281716429
AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,G2W5QfMSBYXT5NNWEG8jSN9ZMqvVoaon3DMHMQ3BV7Bj,2588183708
AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,9NZ18GkTnXZug6eXAzpBsmyCsYfAJ7mL9bgUfSJDSAKr,54773133
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,86Sw9R6ynPmXnHfwUWinXtq1QoF2KHesfQQyZG5r8sXo,238340345
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL,133250903
AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA,Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa,886269575
AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP,6D9w8FRw5EFr5qtZEphPpughN3W8zc8p6zMXg4PFuaXL,53124916
AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD,FzUNgBRnVxawDytN9GM7BFwxFfekuMs7BcAGybn4AmMk,133827649
ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM,GW8GgoeBpLM4TpeR2ePVcYYSoySBaKJgt2JiwoyjXRz3,267696669
AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr,B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,283313786
Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,3QPGLackJy5LKctYYoPGmA4P8ncyE197jdxr1zP2ho8K,256085303
AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya,7rUTjy6KaEpZYCUx2xFP1W3s57kT4qGt6fN19osyLL31,12206546
Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,9727611311
BADc8V9fi8KsZfF26K6DgZsywcJYZTX5EW5jypnVCB8d,ChUNkzj5yQbcMuyErYZBgbGaCEfTdur1sqJqrUujuyFi,320079347
BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,Hx4UJCvf8amGeuW9fPFfTckRoznDHxPSYiU9HuUSZKLT,71458758
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,ErvMUdtMC7AX55zKdYSyy4DnWNCrTsWn5GwprSG7ocnx,267128866
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,213675712
BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8,AbacusTT3yhEFEKkQKjGStDhKDnvSFGpg9EqBwz8FnDF,211728083
BSGMRbK97DcgLe4u4kfNQnmTVZGVnwdtKQBJqWRBTZxU,BSGMtRHy9qvsPbUKtT8yqd7nNqn2urTcSMVUgzj9zJVd,167807819
BTGPbq4KuFENn4CKuaKGqkaDd3TJD3TEgtMjSrsZnMLb,DFQjGLCKVydxt8yysCGz54mCEWn9kfFiWGuJV9n1fgyP,16737190
BUokhb8pPF9MZuzW3rHLr6jzakgcz3NDq2PZkpiVv3jb,2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ,376011686
BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,6jzDwKeR21EFHwaRgZMefMxJ9D2vnQRqfYxkpUuJppPh,2666542480
BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP,BeRtYZ7SVQozwTby6ajQzrHtKYkn4qoKyRfb3NDAedtA,72340121
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,752926096
