pubkey,votekey,dz_fee_lamports
14GtGcdikcK33tFBhedZ4rYTHcTpWveCxLXvR3Ydx9zS,3aEjXz1cQwMMk5sMA73Ev1RcaYzknQNFPkZx7jYeDEqS,892742200
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm,269277598
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,1i1yax3thZfiV8id5HTA61bjsxEi4pbjmhXsqy6JePP,95299679
23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er,4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN,596792755
2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,CHiaohVV2SQCFhiYP73iQzWT6HxnZqnAZJJqAYTeLAo,159036577
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,C8MLmDCg3LReWoNCkFdHgsscFpHx2WdtcU9ZziNfXrhd,113836570
2Le6TjeEescF87qDA8Ftdz6U8Kq6SNVwoLJLhzBCHUr5,Fe5zMqkmoYbwnXH9RHjFy7YMRnak9so2bzPBroPJ4iiX,89730891
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,F3scMRjzSvXUa7JoK2uwBjNsYGi5sM84sDzE7FfGBo6o,275811235
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,FGtsnE1HB4bBi6g4xAt5mvWtuC3qBPWPBgWVrnRmUiVH,217415220
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN,341591481
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Luna8BkZNpZ9DKmszrZYPvFpTr4eJJfxxTnGDwTrYkv,306068938
2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg,6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn,16075168
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,EUiPhYZ8NoWX5ZzDh2cRR1fAS4su9jjV3YE7veyactzd,136404097
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,BmMVRAVef2qmJ1tJpG3JwRUtnfEiTbvDw9ZeFEi4wE7D,92580979
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR,235392093
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,EogKVYgic8LKAuV1kR9nRqJaS5zpwCvSMfqoehzmAMpK,82097425
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7,320757749
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,CzGLRXJXoDo9q86MpphPVNNsTgAxHvZfUfAiouWDH89M,116580385
2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR,4FsAxdHQ6HmFrDD7yCwsKNApuA67QYSCMoLAy3NfySxJ,381395695
2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,8wTSPukwTAzNzEYyUdc8UiKkTg1hNtZ1xLum7o1Ne6wr,4314349455
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,mNyQrNRYAuL2CwNCGmCsmwj9EcG88Sf8hs5rCirZaUr,106695115
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b,485586101
2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM,Gvt8s5Bwnhg4G27VbnT1Zkfh7Jsztq6CNvZcc5anPonS,267956358
2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw,88029548
2zykwzzo1pd3H2oSj5j5SRLTvmpa9Nr2S2Bh8tTVd5Tq,Hmq1oALENff8DejgYhJxB4njb6pyCtuMKKxotdZicB4n,226678382
3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT,361386412
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,CP6mfD4Qc5AYrboXBAQeHMYj5x1UnYksDXRjG7DMkHH7,50581959
3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,4MU64AyHBkRBUAYgAm91sP5vFgzUUgFHuS82CVhE8Q2Q,148276531
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,2ZiMfQaT59j86HVWCvspuMtBotnVBeTc3BKk3kKpwgKP,116091910
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,94EhHE7MaKHq4p8oFADeyizDjwYwgFn1YBYGky8mR35z,179851068
3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS,BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,614725913
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,GaxxAn5335dA4U3772MCFeqdyqCVEfmsQTQ47YXfC2Xi,55531625
3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs,159488622
3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,23XqhxnRHt5gQWHowvyRHDX4Ky6BZyFdYxjTzxx2QEFr,2311343283
3s97yjq2MhoPVPC3U9VeE3Z5S643Pweovg88ysvrQPw5,D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj,364345014
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,4m1PbxzwLdUnEwog3T9UKxgjktgriHgE1CfAhMqDw7Xx,213691570
3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,5afRnmkFn1pRU9oussqwk1RRBVyoDgUkL16Jz4qNf574,212464182
43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2,EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81,346436119
49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,9QFvZhLvpbcFJTPkKq5wTWR2DGTXqrsP8z9igPgjSsZ1,55925573
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,4GEEKSwzc242QKF1uzzodpFaxb4GShQEZhkZfeXd27Vi,75087556
4SgoyAwN26iu9Gpf12Bk1rnzp4G4yDUM3XVv4w7VQcAf,sdo2QoiSsPknraeCts5GeBkV3AYDdtuxJ3VpYCS1CxR,112452779
4W3jdXyqhLCjzA3Liu8ZNjViwrc6N9YjSB7obbxfjcKE,3hhEWRNAVzqRjmF9hW5nYkrmDMxKKzGziE11Sg7yk3iX,220285493
4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk,605827043
4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X,8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,155795854
4aRPyjsqqFsf5488a9QAaHJLQJMGwoL5P6wRtLmroe2d,8EVaZkBcoJAAyyRZfozNAnZiEopgPvnixx5Ja5PpVDae,210278203
4b1onMDEasBh4BuPekQWijx3BYR64hAE1z2jJyeZUkck,6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,199407529
4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF,8zuMRTXThoPTTPLLvaiKiJshLLCqGMt9BdRjjCL19xBc,231939296
4mtXJ5pUcMMB4t8cLbi7zfDJCHfYLRrQb4qSLmh57sKL,94qeNkhspb7DjuqNPcGUgVcnnsNuibGYuqNTvm9FnX9m,1494263279
4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC,8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf,31152900
4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,EJHf5N9is5spAF5Kz384tTvTV3CwTka6qzUoZrYm53SV,130345955
4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq,EPrq1DvsWqX9CHBKgMU7gxvNvPbqRLhbqz2QzHcPFzab,17275298
4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs,91052226
5HCTsoKM7vwjubSZSyVWChaHQ9sNNRB1d2SuvL3eZ6Y6,33JxTD3GkHU8zePNVNjJwEM9BFChWtzPdGFMwL4Ar6X7,68506049
5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,4ibf8qJirtoBGg7gSD7V7CeCKoFB96PBYQ3J5QjSmAob,266413478
5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,36580211
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,GMpKrAwQ9oa4sJqEYQezLr8Z2TUAU72tXD4iMyfoJjbh,207356119
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,QWmexgr4teHa2ZF85tyf2hvEwBvJ6ioAEr1h8DRjoie,330556677
5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV,J6KaKtLRj7eQGuVVL2CAz1AS9kDxsrmej9QbYkEtsiAD,145100377
5ivRNcK1yThcK3koZR1oikAfuNm6rj1LceMskayoVSzc,GiJj4MFyM4sCQ1aYQRQA9tqwtZFoaBdSxgNitWjHc2o9,238245731
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb,545965177
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,DdCNGDpP7qMgoAy6paFzhhak2EeyCZcgjH7ak5u5v28m,15166193275
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,ExYX8UKQTCf2VPtV9jbfqikeTV6tPfhzauJ896o91wtj,137573384
5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,4udPrmxccbP1NwDJ6vChFKs5qcqyjmQff6gsKXD1mdaj,197655461
5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,245145210
61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk,5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,460175124
6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV,DierScgiTrz5AM7mddeJLHYNvafym3XhjjdM51AnKevU,612824950
6MiEjXqYksCtKnJpvAp3CAoEZnnWZyoSxu41HCzAYNdc,GAoCBDE9ABRYmhWUREDp4po4L8JgCPeQsPS77p1mx3WR,653052685
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,6cvBCfFXugkTqgSFVPvzhoWaLbhHWvZfSsZadWP5rryR,158791928
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc,298696068
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs,4163538418
6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo,EdkhvJYa3kWQkFJAPzmGsQyi1D2JA5a7vwWw4hDuwbt,43877128
6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi,5eJQDSbgTZSEmH3zSWDEdAKgjavUUn9BkouCFNLz1x93,254610985
6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy,eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,0
6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo,124054024
6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,DTwEEF6VSrmTBYkDcj3BKAc52qhvP8CEQUEAMMT1cG3,191902907
6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,91413b9eEvG6UofpSgwdUgH9Lz4QBF1G3J325Bw7JwGR,387525226
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN,255573469
6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW,7sBYPueerpq3kKjmuimJkGr7jmiM8ZZ74pXPMEcBSxo5,170375562
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,5CBkJdDPMWCmss3Y48B36w78Bgxur4mDib6tQ9yMKe1B,246179866
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE,403171600
6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,937803401
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,222645467
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,2ve7kgjvaDZhMPq2nXhvGLno8sPJ8BAEdCvza384PyC8,73735374
7Hp1e6BrTBkbBN4wFiNmycPVPsjvyUUBL2tGhYEMT6gt,CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,635948762
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,160355089
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,6SF5cmEXFFEmnFd5BwM4J6NkZhh3WfPkgmqdoAGjLLPX,281547755
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,DPhzpiNGU9C6576uLsNSHmdi2AxwxpjMsRdh2iVC4TPh,104845881
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,B8Jud6Mqv1FSKpjBM2hPBqoPhGMAciX2UqR9WcepDF7F,154642455
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,HMk1qny4fvMnajErxjXG5kT89JKV4cx1PKa9zhQBF9ib,151780053
7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,XzMLju7T6BSSngmsPogeuryd6uswiimkPU87gB2chho,1075400073
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,137340643
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk,446591972
7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A,so1arJJbp9sis5XpovLyjTZPk8bDjfs37Meghi5wXbu,214870587
7tqeaFKsg2K9xKnQWe61w71AtCZVMQvG4hbFAiFAngYw,4CjWMmjGtRAZH6unY8EAzDYHWKUoPKqkZoFNrgxSGnyc,771063669
7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G,FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU,5106432
82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy,DLKjd8DJc9NajCaHPeQL6BnhPi3a4BZm7zCdVF3MzDRZ,58819903
84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,FpTQXdt7NjYsJWXaE9UgG2yPUshoFiW3nzXbXKz1CjKh,2241505593
8AkVj5aAtJ27tYXeq89cnSf68V43NarFHMx2iSDjZv7c,CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,323827018
8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o,819839509
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,2DNGsVZ9rg6RvT8bY4SGmGvyiVJ4xt9RL3NDd6uhfN46,407768519
8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa,8cuBK2vJeqfukvSJQ2vaGDEBSnBoVD16L74SuHdnKjs8,43864551
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,DPsW8v7gkGUbPPRnraS5e163bDepd9tD537X9S231T2j,285185773
8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,7qTwituXJJ5dtUwBZXjMNgtAyXJbx3X8V4B9gXFRjK9d,457165961
8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix,7zKQnt19j7aZ1YjzBk6UUUdr5dGb65A36kW1TYAbB6b7,73143422
8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h,124213329
8cqck84coxk8TGXYBD95QosKCEA6fKwXLevcEv3oGmu8,D3wscqsBCJGFzzoB7dB7wQfJzSEFVzu8Rxugfnfk7rdm,193845814
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,74y2qkCaJ5L17hTsz3E8jftNxTBCTvdz4P2L6qTHDW59,275138977
8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,238142586
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,5daP6pZoPSak6UEKuRg2HHjvTPpqqwB113oNamGNKuuZ,69687459
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,2ZP7DPXW6gwMRSY9PSXQ75fZLrk4gKWKnT85pK5sVPa5,563098198
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,339910088
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc,265072518
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,57GUg9QH2LFMV11oaduuoqVJ5qHDEp7EGJ2xgkGiqAum,410610663
9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq,246818534
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,5cYwwC8dmQ2tvtjDueHrU2B6NvmTHmoimsNGeGXVbkP8,300184329
9USijQaAfSzw6gWbHNq68VVigmj3HvffDJYhbK4tfquB,773eL4qyoHUi6s3pWWEWTnaYXELNs4nY5deMevpSF5YE,170097754
9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf,3Z1N2Fkfha4ThNiRwN8RnU6U8dkFJ92DH2TFyLWJf8cj,279265224
9WzPWqKSqbE5PT9hMsmCDFjzpurAXEYCE9qrpVWp28KR,AGJmwvFJmJqHsSCu4EPsZ4W5N2hpwWC3FNQJc8ZFJBsy,466678023
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,GakAanHMN4dYY8rMKL1e6uUKjNJj2nN2sENFaxzdMEBm,191028007
9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf,304045354
9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa,HvuXZAhAqSekCFueQ92DqxhuFvdBRrWeyA6uea6ZaS8q,265945673
9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2,FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa,228389170
9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7,GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC,203190675
9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa,2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ,711457054
A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y,6UDU4Z9TTbYy8gcRKBd7RX3Lm2qMsSR4PMuzoyYPzLma,107167382
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,ABREUtpzkkMiPHrBebpsYDU3mubtSohjDKZbyRoTJLae,80560793
ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,DMPhNJFSvi34NmfcqR4B5rdKgDYY3kZbXpdXJBL4cJ1q,64761871
ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,HCvnhbT3Sn5RsueDisWzzn5FkW8tAqoQK1dr7cvAVzin,750314198
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,26RGqX3mezgYDxJnGh94gnMM4L2k9grH1eWcTSCHnaxR,220629312
ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM,275089762
AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV,G2W5QfMSBYXT5NNWEG8jSN9ZMqvVoaon3DMHMQ3BV7Bj,3282568482
AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,9NZ18GkTnXZug6eXAzpBsmyCsYfAJ7mL9bgUfSJDSAKr,100313802
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,86Sw9R6ynPmXnHfwUWinXtq1QoF2KHesfQQyZG5r8sXo,223580829
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL,500207502
AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA,Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa,1083864717
