"pubkey","votekey","dz_fee_lamports"
"8Zh5A5Hs6bJFAyWrLGMaF2VEUVbXFANtfuw7824Hd5XV","3P2Fq9v1NwtrVTnwPGj2qVdVwnSvuNovZJWGS7nRvoin",53408410
"8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix","7zKQnt19j7aZ1YjzBk6UUUdr5dGb65A36kW1TYAbB6b7",14450708
"8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw","o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h",123582344
"8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN","74y2qkCaJ5L17hTsz3E8jftNxTBCTvdz4P2L6qTHDW59",214837710
"8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN","FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",189440215
"8n9KRHDRDuZErZwdwzhtsTFJxmHqgCQ4ddZcdk6GMzvQ","xSGajeS6niLPNiHGJBuy3nzQVUfyEAQV1yydrg74u4v",8657923
"8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo","5daP6pZoPSak6UEKuRg2HHjvTPpqqwB113oNamGNKuuZ",94551542
"8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU","2ZP7DPXW6gwMRSY9PSXQ75fZLrk4gKWKnT85pK5sVPa5",295320975
"8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN","DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",107177373
"91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt","Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",201468790
"97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt","57GUg9QH2LFMV11oaduuoqVJ5qHDEp7EGJ2xgkGiqAum",109046024
"9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e","2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",119240695
"9JdZLEKhA7k6SxRQ4cJT2Zh5JhRUBJGXcjTNwMtTwSiz","7r1g7s6UjYuosRCHwedpGRCbJhZqM2LhUPxgoayRE6Rm",15916194
"9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23","5cYwwC8dmQ2tvtjDueHrU2B6NvmTHmoimsNGeGXVbkP8",155784169
"9USijQaAfSzw6gWbHNq68VVigmj3HvffDJYhbK4tfquB","773eL4qyoHUi6s3pWWEWTnaYXELNs4nY5deMevpSF5YE",16362698
"9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf","3Z1N2Fkfha4ThNiRwN8RnU6U8dkFJ92DH2TFyLWJf8cj",140691313
"9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK","GakAanHMN4dYY8rMKL1e6uUKjNJj2nN2sENFaxzdMEBm",78695226
"9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ","48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",196411874
"9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa","HvuXZAhAqSekCFueQ92DqxhuFvdBRrWeyA6uea6ZaS8q",117444868
"9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2","FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",111462415
"9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7","GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC",50645766
"9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa","2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ",347376511
"A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y","6UDU4Z9TTbYy8gcRKBd7RX3Lm2qMsSR4PMuzoyYPzLma",75265852
"ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV","ABREUtpzkkMiPHrBebpsYDU3mubtSohjDKZbyRoTJLae",40479639
"ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz","DMPhNJFSvi34NmfcqR4B5rdKgDYY3kZbXpdXJBL4cJ1q",29911460
"ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop","26RGqX3mezgYDxJnGh94gnMM4L2k9grH1eWcTSCHnaxR",159421760
"ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R","4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM",141181779
"AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV","G2W5QfMSBYXT5NNWEG8jSN9ZMqvVoaon3DMHMQ3BV7Bj",1779055218
"AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y","9NZ18GkTnXZug6eXAzpBsmyCsYfAJ7mL9bgUfSJDSAKr",35656014
"AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc","86Sw9R6ynPmXnHfwUWinXtq1QoF2KHesfQQyZG5r8sXo",74117857
"AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu","H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL",78494222
"AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP","6D9w8FRw5EFr5qtZEphPpughN3W8zc8p6zMXg4PFuaXL",31777352
"AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD","FzUNgBRnVxawDytN9GM7BFwxFfekuMs7BcAGybn4AmMk",4728508
"ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM","GW8GgoeBpLM4TpeR2ePVcYYSoySBaKJgt2JiwoyjXRz3",159768889
"AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr","B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",233653340
"Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe","3QPGLackJy5LKctYYoPGmA4P8ncyE197jdxr1zP2ho8K",149895598
"Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM","DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a",5726957880
"BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh","Hx4UJCvf8amGeuW9fPFfTckRoznDHxPSYiU9HuUSZKLT",191852904
"BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK","7rwEPPMQgHr3mn5nQX27SADt3tR8yucBgsNapYdrqRhB",44916390
"BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6","7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",95093182
"BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J","8r4Fu6M8brgnL456RJfwxk8kN4iw1LgczfuXeuG1g4px",427028576
"BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg","ErvMUdtMC7AX55zKdYSyy4DnWNCrTsWn5GwprSG7ocnx",123986723
"BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT","9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",194505027
"BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8","AbacusTT3yhEFEKkQKjGStDhKDnvSFGpg9EqBwz8FnDF",153732541
"BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk","T6bpj6H6fr9GyKe73DcNjPbGeSk8twDsiNcU4srshrk",13329038
"BXoNGzhaW2R71avxDbMofBTnqH9FMsQmXVAXR1Xshrk","1iD1fPWCyr7VmEwZ9ShtmiK98D4KTSSwXwbA3CDshrk",25338076
"BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP","BeRtYZ7SVQozwTby6ajQzrHtKYkn4qoKyRfb3NDAedtA",22374354
"BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb","BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",485149435
"BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk","BiUSTKzDM57pkf52SqxqckEk4ap7d25y2GB4GLXxdgj7",76307005
"BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as","BoNKvwirX136zCjcnayEM4W82vn13RKkjm1Sy3UPBdim",223828596
"Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK","5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ",66491741
"BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE","GFWtwTkSkgc9RcAUkUxs7LyZ124DsBtcSnWGWwbrA113",86509593
