"pubkey","votekey","stake","commission","mev_commission","inflation","mev_rewards","block_rewards","dz_fee"
"3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ","5afRnmkFn1pRU9oussqwk1RRBVyoDgUkL16Jz4qNf574",46596.761288341,0,8,15.415908583,0.172834955,0.514449157,0.02572245785
"9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7","GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC",46331.503822963,5,10,15.975840103,0.196097167,0.569350399,0.02846751995
"UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT","QodirbUG8AZQBWpHhPJPfjj1xg4AaQUZCVVtwT8YfPi",46253.205773079,0,0,16.178126862,0,0.30933413,0.0154667065
"kom1oNHyyt84XLGVfi5Jo1qkVkU5xG1sBxPG19rWknE","25quQGzrtcU224Kk7G5YDJ9oJXgYsiur8pZ7pAnCMhhV",45837.354997193,5,10,14.587482676,0.177890902,0.505737835,0.02528689175
"SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd","stsaYQJUhKZDHSqndGtgo6jgbhVaHBSHhtfVWxCwrhD",45684.329930904,5,10,14.959441486,0.136635534,0.445585049,0.02227925245
"C2ocKwTTZCDpwuyZuem7hih2pkpataAx21P5KHkKboko","64nguvEcyUjXAqjjqMerVr6qW5jrDk1L8x9QwcFkzJJg",45649.77350226,0,0,16.238868842,0.190081556,0.74590346,0.037295173
"GjLM4KzHZq1KLDStTEhTwdjypeAbb3Cj3QgadepkUtck","proofK5zwB5eo5q6UWnFKiDHxyh8wopP5Bq1aXVnouw",45018.688422768,5,10,15.518700004,0.132085765,0.763330001,0.03816650005
"7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx","D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz",44959.975157389,0,0,15.631907509,0,0.583188717,0.02915943585
"CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K","GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",44912.989243446,0,0,15.548303273,0.241853529,0.76920105,0.0384600525
"GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS","Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP",44615.281264482,0,0,15.485331003,0.067378674,0.483235215,0.02416176075
"STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5","2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru",44521.671320246,100,100,15.523509742,0.141236795,0.555208856,0.0277604428
"4daH8Aotxpk68HsMvws3P5AQL3F1gVTA44jqLaB2GuGx","4sFsBDei4m7UXwuMeAGVmnJxZe9peJ5tvq581HoT9aH9",44351.631782764,5,10,15.281424308,0.058879572,0.337422087,0.01687110435
"VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7","ViKLknQuks11DLEjZ7Y2aNYAAT7Q3NTKLGxs8rdnLVi",44123.975821102,0,0,14.660291312,0.123046255,0.628136079,0.03140680395
"ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz","DMPhNJFSvi34NmfcqR4B5rdKgDYY3kZbXpdXJBL4cJ1q",44121.860744441,5,8,14.996997071,0.126692685,0.692807855,0.03464039275
"9jnYKtJoHKsR5XudQnvR9cXTxeorQf8C1wqZvU79govG","7spi8Z1CpG1AezUpjHQ5rGKxw2dBoeTfBmQxqT1YkS9y",44119.198621927,0,7,16.383913274,0.597734295,0.459159275,0.02295796375
"b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF","b1uei1YN8YVb3qHy2JitBx4Fq9nAatLQFcNbnk6Ex8p",43798.623708433,5,10,18.409844204,0.109033819,0.642592214,0.0321296107
"6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU","DTwEEF6VSrmTBYkDcj3BKAc52qhvP8CEQUEAMMT1cG3",43527.535553821,0,10,15.15872103,0.123443609,0.806257542,0.0403128771
"ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD","ExCHgw3CfdZTbsrDA2phe95jswV2bDr5oSJwyKJKzEdN",43032.805305288,5,10,14.475049364,0.068676373,0.384962079,0.01924810395
"EwUVzgSPe1zy2hfUGZxJAEP7Y1wheNgNsgratbzPELru","438C7o4cJrbchdmxEPvFgaE5g9DocWKeSc1k4E1aY7qw",42669.660988254,5,10,14.698271894,0.338552069,0.96792461,0.0483962305
"CeC95ByA5rd3cFELBgK5nx2hB8o7FynrB2ciNNwHYEib","ChSX4mV1H7AjC3Bzc4cozkurEj83XNpnghent654hRgV",42365.161596336,0,0,14.713293412,0.100032576,0.728662452,0.0364331226
"7mYeuc2iBaWRpkxATYteXxe2pMjzQ7XhPgP1xG6vTjDh","EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",41676.360540858,20,20,14.489088476,0.176555605,0.767412067,0.03837060335
"RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH","rFLcT89WTT6kJsKmrMzpz5FUZHy7Z9bycBF1Q1SMy6i",40963.363956127,0,8,13.706442315,0.220638213,0.662920472,0.0331460236
"GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf","4KfAqBj3Jvi9GGngFK1MbZkjHTcSFyvhFnVwc2QrNiEh",40809.164122596,0,0,14.002221306,0.151219267,0.395609239,0.01978046195
"DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE","FXcZJuQwkcQpw2YrkTaxWJ6rnw4P12wvULttviMRn655",40779.360637886,5,0,14.047350166,0,0.772993032,0.0386496516
"GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk","3jkJVgfz1zrHSy6YLK6g96eTj49kCnDj2i8AbbKLZhkk",40491.006281623,0,0,13.231588223,0.100033019,0.390783546,0.0195391773
"8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L","1eufsJbqNgMProke17FLSw7JrD97fYhGggrnH9zyWnG",40282.755382542,0,8,14.273711117,0.098268876,0.396628142,0.0198314071
"2EutAcbv7T8it6PfPQ7HbK2KFMnMC6anwkX6C3RifE5M","3JFt7NBHuz7bR1wbWVKgGLkZx9QPwnkuW2sx2nREgbbr",40249.752287037,0,8,15.082572926,0.323722579,0.188996904,0.0094498452
"BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG","q1phrX11VjA2XEPqsTFMYRfrTZiwUeG7HCVz3d6V5Ua",40185.726812024,0,10,15.107451113,0.078487338,0.255030699,0.01275153495
"451X5rboJpJtXK2gj4dLsXv8yCGfujqus2HsYjMkkSpE","FqERCVEHjm9P9hghJwWbyN4TqwCCAYteeX1v6gBtt88p",39831.724958203,0,0,13.549453204,0.100249976,0.307697125,0.01538485625
"5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW","sT34kbaqmHWbPwjhyeG1GnjoX82KpXawFsnzUkzJpYX",39821.880829149,0,2,12.710889641,0.081068612,0.489983198,0.0244991599
"5yRbBQY5ZKe7VcuuwCS8wVvMfcq41gNctbdhK781Joep","25rtQR4h9BQKMcU6a1DxpZjB27dwcRUAdVb9binerD9E",39780.834982127,0,8,14.968772436,0.70321951,0.563453134,0.0281726567
"Bat6DHawBwy8k4fqsrgkSMb33UWWCDyiXH9AUQBrWiGX","GCUWGuMnmtMv3BFMx8EmeWxst18sihXxyU3skeNGTj8A",39501.115158253,0,0,13.59017555,0.254397045,0.254701612,0.0127350806
"adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ","adrePWHJJQNNuMfK3QrBKXDZZuRFPRjhovMMeSr3Drz",39421.027527957,5,10,13.204032307,0.02951825,0.250773381,0.01253866905
"BVywdtWgb7q3PFTexiH9TTaLyh7HxLnBZSkQxedbbJCu","3teZKwABvB99bxZc5q8yVWJt5mbhxgUAx4teMdUbzgN4",39070.604513948,5,9.99,13.584483039,0.355454196,0.617320809,0.03086604045
"prt1st4RSxAt32ams4zsXCe1kavzmKeoR7eh1sdYRXW","prt1s9dMM15LdsUX9HugajzqPB5WVN8a2mw3frAiCfj",38809.829950711,5,10,12.509380912,0.079085031,0.176238715,0.00881193575
"8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr","HdQ1Ap8wm6Mz65FaP8jMNBVfCDv5T9NdS8UTSvHmcotn",38741.351028292,0,0,13.460209274,0.070344638,0.3602627,0.018013135
"7G4RfctwLLgqG4ZWfCirU8dfJd87mKQWgB4EHQRv8i7v","42XzJdJvr1qE7zdEnPQhV5PsN9eyAcR45SWpTrifW1JB",38606.45814984,0,0,12.214944499,0.109326067,0.491244675,0.02456223375
"9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA","6yg4Usyr8VkvY8m7wrbLHegKVnKaAQmEwS6cuGnwB6wT",37928.935835925,5,0,13.175364278,0,0.426936355,0.02134681775
"8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5","EGg6LTZDgV9CgpPZnpTTzmebSSyaH91cQ2eoiDxiJPvm",37696.196348725,0,8,11.699095727,0.297588161,0.370903068,0.0185451534
"sq7KFNx5BQ8kSqbunZYnUM3DaQZAQhz1cXuVR2kSZ7k","CbLH696Fct3cQXRdiLMPqYU4uZiLZBDVs7kEYYvtUtXw",37232.996609517,0,0,12.787522444,0.566097315,0.575150145,0.02875750725
"96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN","3Qvmhayko5Yn3sSXDsHsMzS8QjdU4CshQF2y6L276kgi",36364.924547673,0,0,11.104040664,0.048577298,0.5298375,0.026491875
"BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP","BeRtYZ7SVQozwTby6ajQzrHtKYkn4qoKyRfb3NDAedtA",36318.378885791,5,10,12.289667552,0.234812287,0.768723437,0.03843617185
"te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY","te1exfYnykh2cFGCwGSLQu26Dpr8n2PozvBqH5Eoi3K",36293.483764521,5,10,12.280831861,0.09972172,0.710403618,0.0355201809
"DKSy9mQn63487j7oXHxqmykLEYUA3akTHm1QNPgDLGN8","9Q1cWVFNc4UgU7dyFy29mUyeDnNZWSDaJKYVAR5jLpaK",35963.108025575,5,10,17.675517832,0.216206414,1.477892485,0.07389462425
"ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp","ZoDVQ5zCgFyVm2Y6vHhZ6boQEZNV6sMVnefev4M2Bes",34761.17694507,0,0,11.738779004,0.053439851,0.255985297,0.01279926485
"6MMvVR2UqSkHz5Drt4mmpaS3DBv8kvcrFuKh4sWNGCqD","8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki",34590.961986465,3,0,11.908862132,0,0.460304104,0.0230152052
"parayLyZvwnGjDT2pGqrVn8UDxmNcdNQCE8uPRWMeRz","ParaCzYN8KHz4B7xsSeEpmTyE5EBjpWifbpSfsDkiTq",34584.031690571,5,10,9.266422874,0.059085531,0.365741075,0.01828705375
"SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b","SP2JKHyxhs8eMQUi1wrJEcganVJoMhPe1hygowsusaP",34580.09912885,5,10,11.666823919,0.126667232,0.563176604,0.0281588302
"gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN","gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY",34135.103413518,0,0,13.100567507,0.08072836,0.168612718,0.0084306359
"MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT","CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",34016.179242211,0,0,11.86874764,1.7461e-05,0.365862038,0.0182931019
"11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk","AAAAQwH5KManM6mbxGLc1m1XnWcRBFDmdUgpZ4Ww621j",33947.224061567,5,10,11.44048761,0.317533502,0.654416135,0.03272080675
"ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ","reyYoUdFgtDLxAWW1hyn5xk2PHstA3j8zUrerQi9Ayq",33355.221652579,100,100,11.625627974,0.278661419,0.513909549,0.02569547745
"Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6","BtuCWGCncwPkxBYkxSL4UBLAXxwhfLCYufp6Pucc8LnM",33141.418569205,0,5,11.502066931,0.065411525,0.430032598,0.0215016299
"Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re","DzPT1ZWDeURdTj38QBSceWnrpYFxZRBLPRXmUgHVDAGR",33047.808076698,0,0,11.47863561,0.075114446,0.288510692,0.0144255346
"6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ","5CBkJdDPMWCmss3Y48B36w78Bgxur4mDib6tQ9yMKe1B",32984.637962708,0,0,9.084102382,0.080298839,0.525882398,0.0262941199
"EPFZFVrXuveEQar9LaEkt5kDRPMnbvK54qu5FwCxpkcy","1oH9rfyrbKoP7ucJ1Zr2HLHmDU8N6G1G6dEuruFsSqy",32648.084056991,5,10,10.994002449,0.063096144,0.495383252,0.0247691626
"6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi","5eJQDSbgTZSEmH3zSWDEdAKgjavUUn9BkouCFNLz1x93",32498.562429386,0,0,11.027753246,0.111179266,0.460731059,0.02303655295
"HuxezmVRF3Dokr23jXmtUVoR12g4Cw1VCvwb8KAP9M4o","8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx",32315.575030334,100,0,11.268675306,0,0.95724499,0.0478622495
"kyzzzgRymGpePUsLyr48kQHt53kh5CSfRH1qfvz1xgj","kyvvvkDpDCtSxQMPhzRhmv14DgUBVEGGzn8Dnb8ircP",32217.290622753,5,10,11.725863105,0.055155229,0.451394513,0.02256972565
"3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS","LNRmxHyXAzgBkgxDmb4ZefwLAnSv3fdsjPgjmThoa1T",31951.007577106,2,8,9.902338022,0.047488205,0.393451597,0.01967257985
"RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT","Rhob5aKMhFYqwn26o2zvApzwAWmagtW1ShLmWSPxhKX",31936.180804639,0,10,10.620735745,0.083725388,0.475761781,0.02378808905
"DTELykegBxxEn9c15GbH1zbYFr9CFd8VHQnhTGfz5JLb","DTELA4aHtJB8zcMJvKgcUjAYfkGcKdRUN77cpFoMVgxz",31801.329301743,5,10,10.73249318,0.045026158,0.252557212,0.0126278606
"bcZxRSozXDb61a77rxL6n9yumsbatqC7RFmZ8Xi5K8V","93jNtLuu5MF3Me4MGidwQFq8Pg7iVWiRHioXm3aYhsv6",31654.9220158,0,100,10.990029571,0.195365797,0.892336905,0.04461684525
"DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA","DCKYVqFDwUs5m2DhW9muK2EX86pootvWD8wXA4nSqDxU",31592.619685936,0,0,10.636513152,0.087831735,0.769158148,0.0384579074
"pitch9cMruwjDtAnisNS4mwZUPhMsBztNEGu2weMg55","P1TCHYwYPsNaNUK6fGkZzwXPjnYAMYRnUUv4c1TREee",31527.289211318,5,10,10.625743874,0.187350216,0.74548723,0.0372743615
"6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd","8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo",31473.284290359,0,0,10.769378569,0.054406215,0.320203948,0.0160101974
"FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q","5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG",30649.107592921,0,0,9.758431484,0.047154355,0.214753969,0.01073769845
"GbEV1RH2cGDWLXXUEFJ8ryP3B1guHjkQ5LPkhes8BsME","BGhFJPWxDdr8ATxFYEBifgRaZXta2nZ16oav2pdwiBck",30560.971490688,0,0,12.024950655,0.494347427,0.746370219,0.03731851095
"SNPRUBQxL9R2B9WX9B1Qt7xBRTASz4gePDpkxJWTZa4","SNPWYSmpVdmFyzEm2bgQw88qZQc2bCXoH4s51SFvgsV",30536.858771116,5,0,10.777352657,0,0.385817496,0.0192908748
"TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG","5DnWqsJceNamPNNUpMnVr1XQ8anSxcj9TXRD5Rn52prJ",30363.652761814,0,0,10.547641995,0.200711221,0.353801009,0.01769005045
"DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm","AYSvheimgwhpRHXossLqrTBDPwo4jHDQJ1UhMeAArTwH",30261.288622683,0,0,10.041110689,0.431761809,0.557612257,0.02788061285
"2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR","4FsAxdHQ6HmFrDD7yCwsKNApuA67QYSCMoLAy3NfySxJ",30107.473623265,5,10,10.372417428,0.172628657,0.601787794,0.0300893897
"97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt","57GUg9QH2LFMV11oaduuoqVJ5qHDEp7EGJ2xgkGiqAum",30082.756163834,0,0,8.156118047,0.203983888,0.275493046,0.0137746523
"AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN","41HgiTYQ3qDWFW8jSDkecH2mEHUqZsmwFGDPndtmyLDR",29677.804959709,0,0,4.28032904,0.022459404,0.152617717,0.00763088585
"GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V","GFXVa1g8zzAVDRnSuB6o9PnHuyH25ADvy2YJPZLpATuP",29651.711921748,0,0,10.024546551,0.066700912,0.438154236,0.0219077118
"1EWZm7aZYxfZHbyiELXtTgN1yT2vU1HF9d8DWswX2Tp","HG7a8fgjTkQhGFTPukbTdf5FCwxVVjKzkbo6ToNswTXH",29601.492140089,0,10,10.106618323,0.186222625,0.438853379,0.02194266895
"CVAAQGA8GBzKi4kLdmpDuJnpkSik6PMWSvRk3RDds9K8","XBtfuT5gYU27UAukT3pEzgiKgHpHNQhSoa3zX2PYtiT",29530.562579662,5,10,10.139626918,0.04270135,0.344623332,0.0172311666
"GCQ4V2e6PPdgHM1mXgepHZvdRkWAxbiFUUpJC5Bpcncd","9SFU2TfJmGB2jq8NHc5Kiaph6BGje7MDJRu7joQ7ZqWV",29289.746325417,0,0,9.604574521,0.030041351,0.136873931,0.00684369655
"GVkVZ5yzu1Ukfng1GPfipg1fG6S9hF4z2Uwcn6T7WWeC","8CKQeLWLkFXD9kg2U4y238i4eQrAxsoVtNA1dAtysbfJ",29183.631549571,0,3,11.455624029,0.606958598,0.551677251,0.02758386255
"8n9KRHDRDuZErZwdwzhtsTFJxmHqgCQ4ddZcdk6GMzvQ","xSGajeS6niLPNiHGJBuy3nzQVUfyEAQV1yydrg74u4v",29105.583002623,5,10,10.026039042,0.515045132,0.448387566,0.0224193783
"pineXRUnbaLNFMxaM3zBmFfTiKgQMGqT9jYHXZWq2Fw","pine9rHVDS1pjwdhYkx3vRyaAyRd5KPDKXZEXAqvxcX",28480.104261097,5,10,8.104333329,0.027893206,0.177390834,0.0088695417
"EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi","4DW4nrbGrjXRhhj3CH3AYgocExfqEoCCSMxZ9uzc3NpK",28314.338880409,5,10,8.933902592,0.022880036,0.143699626,0.0071849813
"AciiTVBnxJiJWyXPanDw22h46LRhcQ7ijWWfthKNa9fG","Gp96uCUs9fmicMmpVz8Dr2LmHGnxZe7X7WgjoZD8w7VR",28169.661724156,5,3,9.715429553,0.046020693,0.381954768,0.0190977384
"kREnNfJrPEHbrjSQDxmxZdGmN6hi7ewXZ3UZTURshrk","FH5SX1WUubW9nD1rweZMofCHGhEp8qUMx3PksLfshrk",27776.536298638,5,10,9.482365416,0.085776743,0.358552635,0.01792763175
"Sp7stYmvQaALhVEsmbV3NnatVrH7DFJUz6PWYJfshrk","xtA5ixQt5rvEHfqfGGJkdKqoV9TH14NPfkhsdXsshrk",27776.314086304,5,10,9.489612348,0.100237552,0.331356248,0.0165678124
"WnP8cbMW3fqZLHiyEWSpjBQ6sZpfPustpaiY4QKshrk","g3YCFRjDBQDv44XtPT6dfGvhrB9DE75zLMybq9Mshrk",27775.997829861,5,10,9.481925474,0.112910273,0.396055839,0.01980279195
"cBYbGeACrgaqNNoE1zFTveRZGozE6G4q6X6ntnCshrk","VMqRkZTWE5pX8AEow5jqYYxn6QkzLBL94woT2etshrk",27677.858636431,5,10,9.44837144,0.136163277,0.486933535,0.02434667675
"U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk","c3wFuF1LCtsY5DGo7eBQCwLHhtZgAxNwNDrUCqashrk",27664.164868199,5,10,9.451952561,0.099084886,1.144241366,0.0572120683
"HBhWr2MXcBjuhJAfwei8N6cK588Y7zBwmAg13RPshrk","xLEM6v9xaZ6Mb8SBQjf6ryHpRVxMngdWepbzMUashrk",27661.25437383,5,10,9.490370379,0.048994346,0.306538508,0.0153269254
"13DmVBcyrSdsSsLWaKH9x1dwxDf48Wu5wprwxMmLshrk","GLB3jUr5zuu79zFuEH3KP7boxtWsjHVyYRBK2SPshrk",27660.534145051,5,10,9.451715523,0.086373942,0.296695047,0.01483475235
"vE8K2TUzwD9NAiTcDjGx6rF8aqU7s3mYtvCmQjHshrk","13WYH5onYubA1gnKbnv222oNZ61pNfSXN5EYyvgGshrk",27660.462633451,5,10,9.440985487,0.219046255,0.842339614,0.0421169807
"BXoNGzhaW2R71avxDbMofBTnqH9FMsQmXVAXR1Xshrk","1iD1fPWCyr7VmEwZ9ShtmiK98D4KTSSwXwbA3CDshrk",27660.222440962,5,10,9.445737949,0.125335682,0.736903484,0.0368451742
"5N8rWeZbNWLJDYTohNfpH4JAXiPhnicVYKrucW1shrk","MWogB4b5RamyKE4mur8a8iRy63gZqyDfDF7ebDdshrk",27660.1660466,5,10,9.447890489,0.106178178,0.585881206,0.0292940603
"eKV6p4xW86Ryc3r93WYLEHhHne7Zzn3upT8R2cxshrk","BUgQ241MWNkRGwEYww4VNtLxTZNb92YUzxwtNx7shrk",27659.879929113,5,10,9.446738648,0.131300196,0.438424252,0.0219212126
"q1yPXLsYcJhzxhUYLewFDjYmsBh2gDFnYqrZ9VPshrk","FRqYRkp3tUoBc62pnabeX8SVr6p3v6HM2tzT2NVshrk",27659.717326706,5,10,9.44234073,0.075894289,0.558150636,0.0279075318
"12i8gndWWWMTRzJBFhnYkobNgZB3XMUUJq75HeUrshrk","Cw2b2ng2fa78ndCXHcJMT1pqvdGxUHu5EBEB8KBshrk",27659.430095721,5,10,9.446975874,0.048073034,0.211888378,0.0105944189
"DDgVWafunwNr1YeJD89SWqotXuwjzyvZRmpapZPshrk","MkyLHecSHN7TBdWgnh2J8KCsEHnsqqbVYSxtGmsshrk",27659.101208857,5,10,9.457413497,0.025309591,0.211235519,0.01056177595
"5LNEDitSMhApT2uFnmtN7FmjCiGuatpnb2uU4f3shrk","ksQuu3JAStVXUeDCHeW6QtVRHNMcdtgPyepUd3Yshrk",27659.001341342,5,10,9.489682038,0.251608891,1.01730031,0.0508650155
"BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk","T6bpj6H6fr9GyKe73DcNjPbGeSk8twDsiNcU4srshrk",27658.788745054,5,10,9.450312139,0.088248606,0.429495909,0.02147479545
"Ec2vpRp8HsTXndg25eBNJTQcQxTdEbhutivLQQLshrk","PT7kgZzgqUzbkHnQ2asoBtA73iuE69JsPkcKsk9shrk",27657.76355887,5,10,9.439808056,0.134265694,0.631816467,0.03159082335
"s9bQfWdGJSTr8zHcFrDbuXpc2SgjS5jZvaor3t1shrk","Hcdhp5ovmEUEcyBZwv1DAZ5xz727fpZwujFaKCzshrk",27657.296475332,5,10,9.444459626,0.113862949,0.2095227,0.010476135
"5CfFhpErZrKcrDLQtB7R9V66cAvQkcc6NmMPeA12vDgS","4mUZWLYoo16fe2S2xZ1DdXZHBxynRWBAf3prokBQsxac",27568.022805088,0,0,9.574805239,0.253499598,0.237438868,0.0118719434
"AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP","6D9w8FRw5EFr5qtZEphPpughN3W8zc8p6zMXg4PFuaXL",27335.226238295,0,0,8.962035348,0.301223481,0.308508671,0.01542543355
"AS4i8EXUZnPbmNT5ZXmoTEbrXQrbFoReiWwwFB43Ds5z","5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU",27040.830862304,0,0,9.923590867,0,0.342777506,0.0171388753
"FVZLnRhj9Gjf77CtDFvh7jNu8avAnduJW5m365HrDLfD","EijMpL5u45wg1ZTJZa4i7DvUsn8um8s5woVJsNmvCpTP",26755.038623949,0,0,9.49698473,0.040722115,0.38441249,0.0192206245
"8Zh5A5Hs6bJFAyWrLGMaF2VEUVbXFANtfuw7824Hd5XV","3P2Fq9v1NwtrVTnwPGj2qVdVwnSvuNovZJWGS7nRvoin",26484.612029329,0,0,9.109132398,0.300176494,0.24656552,0.012328276
"YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ","9gANMngbGUmAaLXL1RC3JdiaLjRowJXNbzCTh53ht7mq",26396.889600844,0,0,9.03093812,0.036091356,0.424542861,0.02122714305
"AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya","7rUTjy6KaEpZYCUx2xFP1W3s57kT4qGt6fN19osyLL31",25994.735055318,0,0,5.573578612,0,0,0
"HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH","FwLsjPJdnSiuCvs1NXyR1cV6Sw5GRE6Lj2s1gZ9NNTmv",25544.450215685,0,0,8.748484002,0.085834943,0.100249895,0.00501249475
"EgxVyTgh2Msg781wt9EsqYx4fW8wSvfFAHGLaJQjghiL","3Ty8DYNBkK237zPvACti83EJYGxDcMcoDMCou5r3eV5Q",24454.397172271,5,10,8.494467634,0.183689871,0.564973339,0.02824866695
"BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G","9FZWpUMfXZ3993g2BfqSFg7xcx9iUCxQwKeYzr2WQCM1",23719.045508149,0,0,8.129863993,0.057154808,0.232329743,0.01161648715
"3KW9MzaoUrqXymwZKMph4kPaJ37JfCfw8LxsZnHnCBGS","9V3Yy2fYZt65so3xg6wmnUiG1mDQvgkTJYTsn3YPkgLH",23406.370845323,0,0,8.01919789,0.067877555,0.108173423,0.00540867115
"DpkoHfYFTJbRk2FFUzxrrYEgJw515pCzpUJ9Sd8ePy6u","HvsD9L5t62MGv3QBD2K7xjkipGYr9UZN7BtsW8NuSPpg",22404.540315264,5,10,7.601555983,0.045859833,0.040874368,0.0020437184
"9cS2cDhLmRoUCqkhMjXZs4HC1YYbP5QYweCP3vVqodcb","42U2eB71MKU7mqVpy5b63meM7Pd4YBqwAGSDevjJ9E9z",22197.980588914,5,10,7.677808811,0.037930618,0.128553453,0.00642767265
"Hhn4usDjnktbPURJHbi4YrPdKudBD5Qq35mTcaQ3Uu6","2PpHNHPLseBb4doTu1ajTwAxCrjmu7ubReDHKPrjxi9F",21890.20082704,0,0,7.601710153,0,0.167051693,0.00835258465
